reaction	reactant	product	type
R09439	C19578	C19579	kegg
R09440	C19582	C19579	kegg
R09441	C19488	C19561	kegg
R09442	C19488	C19604	kegg
R09443	C19604	C19607	kegg
R09444	C19561	C19562	kegg
R09444	C19561	C00054	kegg
R09444	C00053	C19562	kegg
R09444	C00053	C00054	kegg
R02373	C00477	C02513	kegg
R02374	C00477	C02633	kegg
R08132	C01164	C16509	kegg
R08133	C16493	C16494	kegg
R08134	C16494	C16495	kegg
R08135	C16495	C00477	kegg
R08136	C16509	C16498	kegg
R08137	C16509	C16493	kegg
R08138	C16498	C16497	kegg
R08139	C16497	C02513	kegg
R08141	C02513	C00477	kegg
R08142	C00477	C16499	kegg
R08143	C02633	C16500	kegg
R08144	C00448	C01126	kegg
R08146	C03461	C16502	kegg
R08147	C16502	C16503	kegg
R08148	C16503	C09694	kegg
R08149	C09694	C16504	kegg
R08149	C09694	C00132	kegg
R08150	C16505	C16506	kegg
R08150	C16505	C00132	kegg
R08151	C16504	C09694	kegg
R08152	C16504	C16506	kegg
R08153	C09694	C16505	kegg
R08154	C16505	C16507	kegg
R08155	C09694	C16508	kegg
R10925	C16502	C16504	kegg
R11007	C00187	C01164	kegg
R11008	C00187	C01164	kegg
R11381	C01126	C03461	kegg
R03697	C01516	C06174	kegg
R08261	C00167	C16577	kegg
R08261	C06174	C16577	kegg
R08262	C01516	C16643	kegg
R08262	C00167	C16643	kegg
R08263	C01516	C16578	kegg
R08263	C00167	C16578	kegg
R08264	C06174	C16576	kegg
R08265	C01516	C11785	kegg
R08266	C07108	C16545	kegg
R08267	C07108	C05011	kegg
R08268	C07108	C16546	kegg
R08269	C05011	C16547	kegg
R08270	C16546	C16547	kegg
R08271	C07108	C16544	kegg
R08272	C16546	C16548	kegg
R08274	C16546	C16549	kegg
R08275	C07888	C07643	kegg
R08276	C07888	C16550	kegg
R08276	C07888	C06754	kegg
R08277	C07643	C07644	kegg
R08278	C07643	C07645	kegg
R08279	C07645	C07647	kegg
R08279	C07645	C01471	kegg
R08280	C07645	C11583	kegg
R08281	C07645	C16551	kegg
R08282	C07645	C07646	kegg
R08283	C07645	C07646	kegg
R08284	C07646	C16552	kegg
R08285	C07047	C16553	kegg
R08286	C07047	C16550	kegg
R08286	C07047	C06754	kegg
R08287	C07047	C16555	kegg
R08287	C07047	C06754	kegg
R08288	C16553	C16556	kegg
R08289	C16556	C16559	kegg
R08289	C16556	C01471	kegg
R08290	C16556	C16558	kegg
R08291	C16553	C16554	kegg
R08292	C16556	C16557	kegg
R08293	C07073	C16561	kegg
R08294	C07073	C16560	kegg
R08295	C16561	C11004	kegg
R08295	C16561	C11735	kegg
R08297	C16560	C16572	kegg
R08298	C16561	C16572	kegg
R08300	C07073	C11004	kegg
R08300	C07073	C16647	kegg
R08301	C11004	C16570	kegg
R08302	C11004	C16571	kegg
R08303	C07501	C16584	kegg
R08304	C07501	C16582	kegg
R08305	C07501	C16586	kegg
R08310	C16595	C16596	kegg
R08311	C16596	C16591	kegg
R08312	C06868	C07496	kegg
R08313	C06868	C16602	kegg
R08314	C07496	C07495	kegg
R08315	C16602	C16603	kegg
R08316	C16603	C16606	kegg
R08317	C06868	C16601	kegg
R08318	C16601	C16604	kegg
R08319	C16604	C16605	kegg
R08320	C16601	C16603	kegg
R08321	C07492	C07493	kegg
R08322	C07493	C07495	kegg
R08324	C07185	C16648	kegg
R08325	C07185	C16649	kegg
R08326	C07185	C16650	kegg
R08327	C07185	C16651	kegg
R08329	C16648	C16656	kegg
R08330	C16649	C16655	kegg
R08333	C16655	C16657	kegg
R08334	C16650	C16658	kegg
R08335	C16651	C16652	kegg
R08336	C07185	C16653	kegg
R08337	C07185	C16654	kegg
R08338	C16653	C16651	kegg
R08339	C07163	C16659	kegg
R08340	C16659	C16660	kegg
R08341	C08012	C16661	kegg
R08342	C16661	C16662	kegg
R08343	C07572	C16608	kegg
R08344	C07572	C16607	kegg
R08346	C07572	C16612	kegg
R08346	C07572	C00543	kegg
R08347	C16608	C16612	kegg
R08347	C16608	C00218	kegg
R08220	C12650	C16834	kegg
R08222	C12739	C07649	kegg
R08222	C12739	C16637	kegg
R08225	C12673	C07649	kegg
R08225	C12673	C16835	kegg
R08226	C07649	C16630	kegg
R08227	C16630	C16631	kegg
R08228	C16631	C16632	kegg
R08229	C07649	C16633	kegg
R08229	C00620	C16633	kegg
R08230	C07649	C11736	kegg
R08230	C00672	C11736	kegg
R08231	C07649	C16634	kegg
R08231	C00119	C16634	kegg
R08232	C16633	C16634	kegg
R08233	C11736	C04242	kegg
R08234	C06837	C02380	kegg
R08234	C06837	C16621	kegg
R08235	C02380	C16613	kegg
R08236	C02380	C16614	kegg
R08237	C02380	C04646	kegg
R08237	C00119	C04646	kegg
R08240	C04646	C16618	kegg
R08243	C16617	C04646	kegg
R08244	C16618	C16619	kegg
R08245	C07648	C16619	kegg
R08245	C00119	C16619	kegg
R08246	C16619	C16620	kegg
R08248	C07054	C07585	kegg
R08249	C07585	C07447	kegg
R08249	C07585	C07446	kegg
R08250	C07447	C16622	kegg
R08251	C07054	C07446	kegg
R08251	C07054	C05361	kegg
R08252	C07446	C16623	kegg
R08255	C16641	C11173	kegg
R08255	C16641	C16836	kegg
R08256	C16641	C16542	kegg
R08257	C16641	C16543	kegg
R08257	C16641	C12518	kegg
R08258	C16543	C11173	kegg
R08258	C16543	C16837	kegg
R08259	C11173	C11376	kegg
R08259	C00167	C11376	kegg
R08260	C11376	C11173	kegg
R08260	C11376	C00191	kegg
R11890	C13252	C07649	kegg
R11891	C16634	C21748	kegg
R11892	C04242	C21750	kegg
R11893	C21750	C21748	kegg
R11894	C21748	C21749	kegg
R11895	C21750	C21751	kegg
R11896	C21751	C04242	kegg
R11902	C05361	C07447	kegg
R11903	C07447	C05361	kegg
R11906	C07054	C21754	kegg
R11906	C07054	C05360	kegg
R11907	C21754	C21759	kegg
R11909	C21754	C21760	kegg
R01459	C00187	C00599	kegg
R01834	C00674	C00280	kegg
R04597	C04793	C04844	kegg
R09819	C19944	C04793	kegg
R09819	C19944	C00061	kegg
R09819	C01847	C04793	kegg
R09819	C01847	C00061	kegg
R09860	C20144	C14909	kegg
R09883	C04844	C20199	kegg
R09884	C00280	C20144	kegg
R09885	C14909	C19944	kegg
R09920	C00187	C00599	kegg
R09955	C20252	C00280	kegg
R09957	C01227	C20252	kegg
R10769	C20199	C20838	kegg
R11361	C00599	C20839	kegg
R00448	C00047	C01028	kegg
R03168	C01028	C03955	kegg
R10090	C00158	C20333	kegg
R10090	C03955	C20333	kegg
R10091	C20333	C05554	kegg
R10091	C03955	C05554	kegg
R10461	C00979	C20639	kegg
R10461	C07044	C20639	kegg
R10466	C05933	C00077	kegg
R10466	C05933	C07044	kegg
R10469	C20644	C12115	kegg
R10673	C20644	C00111	kegg
R10673	C20644	C00441	kegg
R10720	C12115	C20799	kegg
R10720	C06809	C20799	kegg
R10940	C00122	C20961	kegg
R10940	C03401	C20961	kegg
R10942	C20966	C20962	kegg
R10942	C00183	C20962	kegg
R10943	C20966	C20963	kegg
R10943	C00407	C20963	kegg
R10944	C20966	C20964	kegg
R10944	C00123	C20964	kegg
R11033	C00062	C05933	kegg
R11655	C21559	C03401	kegg
R11705	C01005	C21559	kegg
R11779	C21646	C21648	kegg
R11780	C21648	C21647	kegg
R12344	C00065	C01005	kegg
R12352	C20961	C20966	kegg
R12409	C04075	C00698	kegg
R05668	C00002	C07024	kegg
R05669	C07024	C07025	kegg
R05670	C07025	C07026	kegg
R05671	C07026	C07027	kegg
R05671	C00082	C07027	kegg
R05672	C07027	C07028	kegg
R05673	C07028	C07029	kegg
R05674	C07029	C07030	kegg
R05675	C07030	C07031	kegg
R05676	C07031	C07032	kegg
R05677	C07032	C01610	kegg
R05772	C00406	C07303	kegg
R05773	C07303	C00755	kegg
R08863	C06452	C06454	kegg
R09090	C00630	C18202	kegg
R10129	C18167	C10682	kegg
R10225	C10646	C05366	kegg
R10226	C18167	C10646	kegg
R10519	C00092	C20668	kegg
R10547	C12213	C12212	kegg
R10698	C12213	C20668	kegg
R10917	C20940	C20941	kegg
R10934	C00254	C20953	kegg
R11064	C20941	C20942	kegg
R11064	C00041	C20942	kegg
R11065	C20953	C21085	kegg
R11066	C21085	C21086	kegg
R11067	C21086	C21087	kegg
R11068	C21087	C20940	kegg
R11068	C21087	C00166	kegg
R11068	C00079	C20940	kegg
R11068	C00079	C00166	kegg
R11149	C21140	C21141	kegg
R11210	C10557	C10556	kegg
R11211	C21183	C21184	kegg
R11222	C10682	C21191	kegg
R11230	C21191	C21183	kegg
R11382	C21330	C21141	kegg
R11383	C21330	C21141	kegg
R11545	C21184	C10557	kegg
R12051	C10641	C21330	kegg
R12126	C00590	C05366	kegg
R12127	C10556	C10874	kegg
R12622	C00755	C16666	kegg
R12622	C00041	C16666	kegg
R12626	C16666	C06866	kegg
R09684	C19815	C19814	kegg
R09714	C00353	C19815	kegg
R09757	C08588	C19867	kegg
R09758	C19867	C19868	kegg
R09759	C19869	C17513	kegg
R10145	C20399	C20397	kegg
R10154	C20400	C20399	kegg
R10155	C20400	C20402	kegg
R10156	C20403	C20400	kegg
R10157	C20404	C20403	kegg
R10158	C20404	C20405	kegg
R10160	C20406	C10784	kegg
R10162	C20397	C20407	kegg
R10171	C05270	C20413	kegg
R10176	C00341	C20406	kegg
R10176	C20417	C20406	kegg
R10278	C20413	C20417	kegg
R10763	C00353	C20834	kegg
R10791	C20851	C20852	kegg
R10792	C20852	C20853	kegg
R10794	C20853	C20854	kegg
R10843	C06098	C20894	kegg
R10843	C06098	C19731	kegg
R10844	C20894	C19730	kegg
R10844	C20894	C19731	kegg
R10988	C19867	C19869	kegg
R10989	C19868	C17513	kegg
R10990	C17513	C08589	kegg
R11069	C19814	C21093	kegg
R11126	C20854	C21130	kegg
R11315	C19939	C20404	kegg
R12103	C10784	C07578	kegg
R12135	C19730	C08588	kegg
R12136	C19731	C17055	kegg
R12137	C17055	C17062	kegg
R12177	C20834	C21978	kegg
R12178	C21978	C21979	kegg
R02222	C00412	C00510	kegg
R03814	C02050	C03035	kegg
R07758	C00154	C16216	kegg
R07759	C16216	C16217	kegg
R07760	C16217	C16218	kegg
R07761	C16218	C00412	kegg
R07933	C16162	C16163	kegg
R07934	C16168	C16374	kegg
R07935	C16375	C16374	kegg
R07936	C16375	C16376	kegg
R07937	C16169	C16376	kegg
R07950	C16172	C16387	kegg
R07951	C16388	C16387	kegg
R07952	C16388	C16389	kegg
R07953	C16173	C16389	kegg
R08174	C00412	C01530	kegg
R08175	C02041	C06425	kegg
R08176	C00510	C00712	kegg
R08177	C02050	C01595	kegg
R08178	C16162	C06427	kegg
R08179	C16165	C06428	kegg
R08180	C16169	C06429	kegg
R08181	C03035	C06426	kegg
R08182	C03595	C03242	kegg
R08183	C02249	C00219	kegg
R08184	C16528	C08281	kegg
R08185	C16529	C08320	kegg
R08186	C16530	C16526	kegg
R08187	C16531	C08316	kegg
R08188	C16532	C08323	kegg
R08189	C16166	C16513	kegg
R08190	C16180	C16525	kegg
R08191	C16170	C16527	kegg
R08192	C16179	C16522	kegg
R08273	C16645	C16533	kegg
R11043	C00510	C02050	kegg
R11059	C03595	C02249	kegg
R11060	C16164	C16165	kegg
R11110	C16167	C16168	kegg
R11111	C16171	C16172	kegg
R12048	C00412	C00510	kegg
R12167	C00510	C21935	kegg
R12168	C16530	C21937	kegg
R12169	C21937	C21939	kegg
R12170	C16179	C16164	kegg
R12171	C16180	C03595	kegg
R12172	C00154	C21943	kegg
R12173	C00154	C21072	kegg
R12205	C02050	C16162	kegg
R06587	C12211	C12212	kegg
R06588	C12212	C12213	kegg
R06589	C12213	C12214	kegg
R06590	C12214	C12215	kegg
R06590	C12214	C05382	kegg
R06590	C00117	C12215	kegg
R06590	C00117	C05382	kegg
R06591	C12215	C12106	kegg
R06591	C00074	C12106	kegg
R06592	C12106	C12109	kegg
R06593	C12109	C12108	kegg
R06595	C12108	C12107	kegg
R06597	C12176	C12246	kegg
R06599	C12176	C14721	kegg
R06600	C12044	C01848	kegg
R06991	C14721	C12247	kegg
R06992	C12247	C14722	kegg
R06993	C12247	C14723	kegg
R06994	C14722	C14724	kegg
R06995	C14723	C14724	kegg
R06996	C14724	C14725	kegg
R06997	C14725	C14727	kegg
R06998	C14727	C12044	kegg
R06999	C12044	C14540	kegg
R09851	C12177	C20134	kegg
R09852	C20134	C20135	kegg
R09853	C20135	C20136	kegg
R09853	C00169	C20136	kegg
R09854	C20136	C20137	kegg
R09854	C00630	C20137	kegg
R09855	C20137	C20138	kegg
R09856	C20138	C12045	kegg
R09857	C20138	C20139	kegg
R09858	C20139	C20140	kegg
R09858	C00169	C20140	kegg
R01505	C04171	C00196	kegg
R01627	C02637	C00230	kegg
R03037	C00885	C04171	kegg
R06602	C00885	C00805	kegg
R07644	C00196	C05821	kegg
R07644	C00065	C05821	kegg
R06624	C12324	C12325	kegg
R06625	C00083	C12324	kegg
R06627	C12318	C12319	kegg
R06634	C12026	C12325	kegg
R06650	C12396	C12397	kegg
R06651	C12397	C12398	kegg
R06653	C12397	C12399	kegg
R06656	C12396	C12402	kegg
R06659	C12404	C12405	kegg
R06659	C12447	C12405	kegg
R06660	C12405	C12406	kegg
R06661	C12404	C12407	kegg
R06662	C12407	C12409	kegg
R06662	C12447	C12409	kegg
R06664	C12410	C12411	kegg
R06664	C12447	C12411	kegg
R06665	C12410	C12412	kegg
R06666	C12412	C12408	kegg
R06666	C12447	C12408	kegg
R06667	C12408	C12414	kegg
R06667	C12447	C12414	kegg
R06668	C12414	C12413	kegg
R06670	C18680	C12395	kegg
R06671	C12390	C12391	kegg
R06672	C12391	C12392	kegg
R06673	C12392	C12393	kegg
R06674	C12393	C12394	kegg
R06675	C12416	C12415	kegg
R06676	C12415	C12417	kegg
R06677	C12417	C12419	kegg
R06678	C12415	C12418	kegg
R06679	C12420	C12421	kegg
R06680	C12421	C12422	kegg
R06681	C12422	C12423	kegg
R06682	C12423	C12424	kegg
R06683	C12424	C12425	kegg
R06684	C12425	C12426	kegg
R06685	C12426	C12427	kegg
R06685	C12426	C00132	kegg
R06686	C12427	C12428	kegg
R06687	C12428	C12429	kegg
R06688	C12429	C12430	kegg
R06689	C12430	C01907	kegg
R06690	C01907	C01661	kegg
R06691	C12428	C12431	kegg
R06692	C12431	C12432	kegg
R06693	C12432	C01907	kegg
R06695	C12434	C12435	kegg
R06696	C12435	C12436	kegg
R06698	C12436	C12437	kegg
R06699	C12366	C12367	kegg
R06700	C12367	C12368	kegg
R06701	C12368	C12369	kegg
R06702	C12369	C12370	kegg
R06703	C12370	C12371	kegg
R06704	C12371	C06801	kegg
R06706	C12367	C12373	kegg
R06707	C12367	C12374	kegg
R06709	C12368	C12375	kegg
R06710	C12368	C12376	kegg
R06711	C12369	C12377	kegg
R06713	C12369	C12378	kegg
R06714	C12371	C12380	kegg
R06715	C12382	C12383	kegg
R06716	C12383	C12384	kegg
R06719	C12386	C12387	kegg
R09307	C18354	C18356	kegg
R09308	C18356	C12434	kegg
R09312	C12436	C18360	kegg
R09313	C18360	C18358	kegg
R09313	C18360	C00061	kegg
R09313	C01847	C18358	kegg
R09313	C01847	C00061	kegg
R09314	C12435	C12436	kegg
R09314	C12435	C00061	kegg
R09314	C01847	C12436	kegg
R09314	C01847	C00061	kegg
R09327	C18629	C12416	kegg
R09331	C12424	C18634	kegg
R09332	C18634	C18635	kegg
R09333	C18635	C18637	kegg
R09334	C18637	C18638	kegg
R09335	C18638	C18639	kegg
R09336	C12425	C18640	kegg
R09337	C18640	C18641	kegg
R09337	C18640	C00132	kegg
R09338	C18641	C18642	kegg
R09338	C18641	C00127	kegg
R09341	C18678	C12402	kegg
R09342	C18678	C18679	kegg
R09343	C18679	C12390	kegg
R09344	C18679	C18680	kegg
R09344	C00407	C18680	kegg
R09345	C18678	C18681	kegg
R09346	C12402	C18682	kegg
R09347	C18682	C18683	kegg
R09348	C18778	C18684	kegg
R09349	C18684	C18685	kegg
R09351	C12387	C18710	kegg
R09352	C18710	C12388	kegg
R09353	C12388	C18711	kegg
R09354	C18711	C12389	kegg
R09357	C18683	C18778	kegg
R10545	C18634	C20689	kegg
R10545	C18634	C00132	kegg
R10954	C12378	C12379	kegg
R10955	C12379	C20974	kegg
R10956	C20974	C20975	kegg
R10957	C20975	C20976	kegg
R10958	C20976	C20977	kegg
R10959	C20977	C12381	kegg
R00984	C00108	C03005	kegg
R07250	C12092	C12093	kegg
R07416	C03005	C12092	kegg
R07253	C00083	C02657	kegg
R09559	C18054	C19686	kegg
R09559	C18054	C01847	kegg
R09559	C00061	C19686	kegg
R09559	C00061	C01847	kegg
R10771	C20841	C20842	kegg
R10796	C20856	C20857	kegg
R10963	C20857	C20841	kegg
R11125	C00083	C20856	kegg
R11362	C19686	C21306	kegg
R11363	C21306	C21307	kegg
R11364	C21307	C11468	kegg
R11365	C11468	C11448	kegg
R11370	C02657	C21312	kegg
R11371	C21312	C21313	kegg
R11387	C21320	C21321	kegg
R11388	C21321	C21322	kegg
R11389	C21322	C21323	kegg
R11390	C21323	C21324	kegg
R11391	C21325	C21326	kegg
R11417	C21348	C21338	kegg
R11417	C21337	C21338	kegg
R11418	C21349	C21339	kegg
R11418	C21338	C21339	kegg
R11419	C21339	C21340	kegg
R11420	C21356	C21341	kegg
R11420	C21340	C21341	kegg
R11421	C21356	C11469	kegg
R11421	C21342	C11469	kegg
R11422	C21350	C11469	kegg
R11422	C21341	C11469	kegg
R11423	C21350	C21342	kegg
R11423	C21340	C21342	kegg
R00209	C00022	C00024	kegg
R01324	C00158	C00311	kegg
R08549	C00026	C00091	kegg
R01936	C05533	C00322	kegg
R04862	C05662	C05533	kegg
R09720	C01251	C05662	kegg
R10052	C04411	C00233	kegg
R10170	C04411	C02504	kegg
R10391	C16583	C16597	kegg
R10394	C16598	C16600	kegg
R10499	C00079	C00166	kegg
R01158	C00860	C00135	kegg
R11679	C04076	C00956	kegg
R00424	C00044	C04895	kegg
R10053	C01040	C00072	kegg
2.4.1	C00185	S17-2371	putative
2.3	C00123	p0060	putative
2.3	C02356	p0060	putative
2.3	C00037	p0060	putative
2.3	C00041	p0060	putative
2.3	C00114	mr197	putative
2.3	C00296	mr2272	putative
2.1.1	C00852	mr2272	putative
2.3	C00078	S19-2400	putative
2.3	C00398	S19-2400	putative
2.1.1	C00041	mr2004	putative
2.3	C00670	mr1418	putative
2.3	C00031	IAA-Glc	putative
2.3	C00507	IAA-Glc	putative
2.4.1	C00185	mr2290	putative
2.3	C00292	S12-2291	putative
2.4.1	C00089	p0104	putative
1.3	C04056	p0297	putative
1.3	C04056	mr0692	putative
2.3	C00379	n00084	putative
2.3	C00392	n00084	putative
2.3	C00031	n00084	putative
2.3	C00181	n00084	putative
2.3	C00116	n00084	putative
2.3	C00507	n00084	putative
2.3	C00400	S18-0098	putative
2.3	C02356	p0392	putative
2.3	C00047	p0392	putative
2.3	C00037	p0392	putative
2.3	C00041	p0392	putative
2.3	C01672	p0392	putative
2.3	C11004	p0198	putative
2.3	C00296	S17-1871	putative
2.1.1	C00852	S17-1871	putative
2.1.1	C00042	mr2163	putative
2.3	C00049	IAA-ASP	putative
2.3	C02356	n10702	putative
2.3	C00183	n10702	putative
2.3	C00037	n10702	putative
2.3	C00041	n10702	putative
2.3	C01494	mr2318	putative
2.3	C00258	n16920	putative
2.3	C00114	mr2063	putative
2.3	C01765	mr1353	putative
2.3	C18326	S13-0247	putative
2.3	C00049	n01573	putative
2.3	C00292	OxIAA	putative
2.4.1	C16431	mr4036	putative
2.3	C00079	S16-1682	putative
2.3	C00483	S16-1682	putative
2.3	C00082	S16-1682	putative
2.3	C05332	S16-1682	putative
2.3	C00535	mr621	putative
2.3	C03205	mr621	putative
2.3	C01176	mr621	putative
2.3	C05488	mr621	putative
2.3	C00993	p0422	putative
2.3	C00483	p0422	putative
2.3	C05332	p0422	putative
2.3	C00123	IAA-Leu	putative
2.3	C00407	IAA-Ile	putative
1.3	C07289	S18-0760	putative
2.3	C01233	mr0464	putative
2.1.1	C20499	R11-1045	putative
2.3	C00670	mr0140	putative
2.3	C00670	mr1420	putative
2.3	C01233	mr0458	putative
2.3	C01233	R11-0266	putative
2.3	C01233	mr0437	putative
2.1.1	C08312	S14-0593	putative
2.3	C10497	mr1079	putative
2.3	C18326	mr1079	putative
2.1.1	C00212	mr4045	putative
2.3	C00181	n00120-1	putative
2.3	C00780	mr712	putative
2.3	C00398	mr712	putative
2.3	C10497	mr1025	putative
2.3	C18326	mr1025	putative
2.3	C10497	S13-0006	putative
2.3	C18326	S13-0006	putative
2.3	C00315	mr1020	putative
2.3	C00296	mr1027	putative
2.1.1	C03951	mr1204	putative
2.4.1	C04293	mr1204	putative
2.3	C04608	mr1089	putative
2.3	C03951	mr1089	putative
2.3	C01477	mr1896	putative
2.3	C10192	mr1896	putative
2.3	C01514	mr1896	putative
2.3	C10028	mr1896	putative
2.3	C04293	mr1896	putative
2.4.1	C04293	mr1076	putative
2.4.1	C01709	mr1145	putative
2.3	C00079	p0438	putative
2.3	C00483	p0438	putative
2.3	C00082	p0438	putative
2.3	C05332	p0438	putative
2.3	C00078	mr1974	putative
2.3	C00398	mr1974	putative
2.4.2	C00212	mr1399	putative
2.3	C00315	mr1022	putative
2.3	C18326	mr1022	putative
2.3	C00315	S13-0691	putative
2.3	C00493	mr1170	putative
2.3	C09099	mr1129	putative
2.3	C05401	S15-0450	putative
2.4.1	C01477	mr1437	putative
2.3	C00431	p1975	putative
2.3	C00148	p1975	putative
2.3	C12455	p1975	putative
2.3	C00780	mr903	putative
2.3	C00398	mr903	putative
2.3	C00398	mr698	putative
2.4.1	C03951	mr1220	putative
2.4.1	C00389	mr1264	putative
2.3	C02356	p0652	putative
2.3	C00431	p0652	putative
2.3	C00148	p0652	putative
2.3	C12455	p0652	putative
2.3	C00049	p1187	putative
2.3	C05636	p2558	putative
2.1.1	C00212	p0408	putative
2.3	C05594	p1141	putative
2.3	C00079	p0048	putative
2.3	C02356	p0048	putative
2.3	C00483	p0048	putative
2.3	C00082	p0048	putative
2.3	C05332	p0048	putative
2.3	C00993	p2167	putative
2.3	C00552	p1386	putative
2.3	C00149	p1386	putative
2.3	C00079	p0656	putative
2.3	C05332	p0656	putative
2.3	C00993	p2194	putative
2.3	C02356	p1266	putative
2.3	C00993	p1266	putative
2.3	C00183	p1266	putative
2.3	C00329	p1192	putative
2.3	C00379	p2610	putative
2.3	C00392	p2610	putative
2.3	C00089	p2610	putative
2.3	C00031	p2610	putative
2.3	C00507	p2610	putative
2.3	C05401	p2610	putative
2.3	C00993	p0396	putative
2.3	C00379	p2490	putative
2.3	C00392	p2490	putative
2.3	C00089	p2490	putative
2.3	C00031	p2490	putative
2.3	C00507	p2490	putative
2.3	C05401	p2490	putative
2.3	C00179	p2487	putative
2.3	C00993	p2487	putative
2.3	C00379	p1877	putative
2.3	C00392	p1877	putative
2.3	C00257	p1877	putative
2.3	C01620	p1877	putative
2.3	C00502	p1877	putative
2.3	C01720	p1877	putative
2.4.1	C00294	p1696	putative
2.3	C00179	p1193	putative
2.3	C00179	p2201	putative
2.1.1	C18325	p2201	putative
2.3	C00993	p1870	putative
2.3	C00993	p1592	putative
2.3	C00064	p1592	putative
2.3	C09849	p2619	putative
2.3	C06044	p1711	putative
2.3	C05607	p1711	putative
2.3	C03964	p1711	putative
2.3	C00079	p0713	putative
2.3	C05332	p0713	putative
2.3	C00079	p1184	putative
2.3	C00483	p1184	putative
2.3	C00082	p1184	putative
2.3	C05332	p1184	putative
2.3	C00079	p1044	putative
2.3	C00993	p1044	putative
2.3	C00483	p1044	putative
2.3	C00082	p1044	putative
2.3	C05332	p1044	putative
2.3	C00670	p0487	putative
2.4.1	C15772	p0631	putative
2.3	C00392	p1197	putative
2.3	C00089	p1197	putative
2.3	C00095	p1197	putative
2.3	C05401	p1197	putative
1.3	C03242	p1138	putative
1.3	C16522	p1138	putative
2.4.1	C04831	p0633	putative
2.3	C00089	p2621	putative
2.3	C00031	p2621	putative
2.3	C05401	p2621	putative
2.1.1	C00584	p2497	putative
2.3	C06186	p1408	putative
2.3	C11673	p1302	putative
2.3	C04608	p2516	putative
2.3	C06044	p0528	putative
2.3	C06186	p1755	putative
2.3	C00823	p1878	putative
2.3	C00823	p2552	putative
2.3	C05401	p1494	putative
2.3	C06046	p2198	putative
2.3	C05401	p1740	putative
2.1.1	C00263	p0894	putative
2.1.1	C00123	p2503	putative
2.3	C00065	p0657	putative
2.3	C00037	p0657	putative
2.3	C00041	p0657	putative
2.3	C02356	mr293	putative
2.3	C00431	mr293	putative
2.3	C00148	mr293	putative
2.3	C00041	mr293	putative
2.3	C12455	mr293	putative
2.3	C02356	mr774	putative
2.3	C00431	mr774	putative
2.3	C00148	mr774	putative
2.3	C00037	mr774	putative
2.3	C00041	mr774	putative
2.3	C12455	mr774	putative
2.3	C00292	mr734	putative
2.1.1	C00643	S15-1475	putative
2.6.1	C16589	mr2051	putative
2.3	C00780	mr705	putative
2.3	C00398	mr705	putative
2.1.1	C00388	mr638	putative
2.3	C00079	IAA-Phe	putative
2.3	C05332	IAA-Phe	putative
2.4.1	C04608	mr1092	putative
2.3	C01233	mr142	putative
2.3	C00670	mr1001	putative
2.3	C00398	mr876	putative
2.4.1	C12139	mr042	putative
2.1.1	C16315	mr042	putative
2.4.1	C02470	mr1062	putative
2.3	C01233	mr0976	putative
2.3	C00670	mr225	putative
2.3	C04608	mr1093	putative
2.3	C03951	mr1093	putative
2.3	C00398	IAA-Trp	putative
2.3	C00379	n05889	putative
2.3	C00031	n05889	putative
2.3	C00181	n05889	putative
2.3	C00507	n05889	putative
2.3	C04608	mr1435	putative
2.3	C03951	mr1435	putative
2.3	C01451	mr1117	putative
2.3	C04608	mr1117	putative
2.3	C03951	mr1117	putative
2.3	C01451	mr1114	putative
2.3	C04608	mr1114	putative
2.3	C01451	mr1242	putative
2.3	C04608	mr1242	putative
2.3	C01451	mr1121	putative
2.3	C01451	mr1112	putative
2.3	C04608	mr1112	putative
2.3	C01451	mr1120	putative
2.3	C04608	mr1120	putative
2.3	C03951	mr1120	putative
2.3	C01477	mr1230	putative
2.3	C10192	mr1230	putative
2.3	C01514	mr1230	putative
2.3	C10028	mr1230	putative
2.3	C04608	mr1230	putative
2.3	C03951	mr1230	putative
2.3	C04293	mr1230	putative
2.3	C00993	mr398	putative
2.3	mr183	mr197	putative
2.3	mr183	mr1184	putative
2.3	mr183	mr1687	putative
2.1.1	mr1072	mr1077	putative
2.3	mr1004	mr1079	putative
2.3	mr1004	mr1025	putative
2.3	mr1004	S13-0006	putative
2.4.1	mr1077	mr1099	putative
2.1.1	p0297	mr4076	putative
2.1.1	mr0692	mr4076	putative
2.4.1	mr1058	mr1275	putative
2.3	mr1058	mr1896	putative
